Invoice ID,Branch,Customer type,Gender,Product Catogry,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment
851-98-3555,Farwaniya,Normal,Female,Health and beauty,82.88,5,20.72,435.12,05-Mar-22,14:08,Knet
354-25-5821,Farwaniya,Member,Female,Sports and travel,69.12,6,20.736,435.456,31-Mar-22,13:03,Knet
732-94-0499,Aljahra,Normal,Female,Electronic accessories,41.65,10,20.825,437.325,31-Mar-22,17:04,Knet
389-70-2397,Aljahra,Normal,Female,Health and beauty,83.66,5,20.915,439.215,07-Mar-22,09:00,Credit card
123-35-4896,Aljahra,Normal,Female,Sports and travel,46.66,9,20.997,440.937,19-Mar-22,15:30,Credit card
109-86-4363,Farwaniya,Member,Female,Sports and travel,60.08,7,21.028,441.588,30-Mar-22,11:36,Knet
730-70-9830,Aljahra,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,20-Mar-22,17:54,Knet
227-03-5010,Hawally,Member,Female,Home and lifestyle,52.59,8,21.036,441.756,26-Mar-22,19:20,Knet
778-89-7974,Aljahra,Normal,Male,Health and beauty,70.21,6,21.063,442.323,01-Mar-22,14:58,Knet
781-84-8059,Aljahra,Normal,Female,Health and beauty,60.74,7,21.259,446.439,30-Mar-22,16:23,Knet
499-27-7781,Farwaniya,Normal,Female,Food and beverages,53.21,8,21.284,446.964,30-Mar-22,16:45,Credit card
316-66-3011,Hawally,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,24-Mar-22,12:35,Credit card
550-84-8664,Hawally,Normal,Female,Sports and travel,85.91,5,21.4775,451.0275,01-Mar-22,14:33,Knet
426-39-2418,Aljahra,Normal,Male,Electronic accessories,61.41,7,21.4935,451.3635,31-Mar-22,10:02,Knet
300-71-4605,Aljahra,Member,Male,Electronic accessories,86.04,5,21.51,451.71,21-Mar-22,11:24,Knet
405-31-3305,Hawally,Member,Male,Health and beauty,43.13,10,21.565,452.865,07-Mar-22,18:31,Knet
373-73-7910,Hawally,Normal,Male,Sports and travel,86.31,5,21.5775,453.1275,05-Mar-22,10:37,Knet
252-56-2699,Hawally,Normal,Male,Food and beverages,43.19,10,21.595,453.495,03-Mar-22,22:15,Credit card
401-09-4232,Aljahra,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,30-Mar-22,09:01,Credit card
468-01-2051,Farwaniya,Normal,Male,Food and beverages,62.08,7,21.728,456.288,30-Mar-22,13:46,Knet
327-40-9673,Farwaniya,Member,Male,Sports and travel,72.6,6,21.78,457.38,26-Mar-22,19:51,Knet
765-26-6951,Hawally,Normal,Male,Sports and travel,72.61,6,21.783,457.443,18-Mar-22,10:39,Knet
800-09-8606,Hawally,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,29-Mar-22,01:25,Knet
462-67-9126,Hawally,Normal,Male,Home and lifestyle,73.22,6,21.966,461.286,28-Mar-22,17:44,Knet
333-73-7901,Aljahra,Normal,Female,Health and beauty,54.92,8,21.968,461.328,27-Mar-22,13:24,Credit card
840-19-2096,Aljahra,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,27-Mar-22,18:10,Credit card
828-61-5674,Hawally,Member,Male,Sports and travel,44.02,10,22.01,462.21,28-Mar-22,19:57,Knet
759-29-9521,Hawally,Member,Female,Health and beauty,48.96,9,22.032,462.672,29-Mar-22,13:01,Knet
263-10-3913,Aljahra,Member,Male,Health and beauty,49.04,9,22.068,463.428,01-Mar-22,14:20,Knet
145-94-9061,Farwaniya,Normal,Female,Food and beverages,88.36,5,22.09,463.89,29-Mar-22,19:48,Knet
407-63-8975,Hawally,Normal,Male,Food and beverages,73.88,6,22.164,465.444,17-Mar-22,19:16,Knet
886-18-2897,Hawally,Normal,Female,Food and beverages,56.56,8,14.14,466.62,29-Mar-22,09:00,Credit card
760-90-2357,Hawally,Member,Male,Electronic accessories,74.51,6,22.353,469.413,30-Mar-22,15:08,Credit card
361-85-2571,Hawally,Normal,Female,Sports and travel,89.48,5,22.37,469.77,01-Mar-22,10:18,Knet
891-01-7034,Farwaniya,Normal,Female,Electronic accessories,74.71,6,22.413,470.673,30-Mar-22,19:07,Knet
752-23-3760,Aljahra,Member,Female,Sports and travel,64.08,7,22.428,470.988,30-Mar-22,19:29,Knet
458-10-8612,Aljahra,Normal,Male,Health and beauty,64.08,7,22.428,470.988,30-Mar-22,12:27,Knet
130-98-8941,Aljahra,Normal,Male,Health and beauty,64.26,7,22.491,472.311,30-Mar-22,10:00,Knet
268-27-6179,Farwaniya,Member,Female,Health and beauty,56.47,8,22.588,474.348,30-Mar-22,14:57,Credit card
577-34-7579,Aljahra,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,20-Mar-22,17:16,Credit card
811-03-8790,Aljahra,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,31-Mar-22,10:22,Knet
841-35-6630,Aljahra,Normal,Female,Electronic accessories,75.91,6,22.773,478.233,01-Mar-22,18:21,Knet
809-69-9497,Hawally,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,06-Mar-22,06:22,Knet
719-89-8991,Hawally,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,30-Mar-22,16:03,Knet
102-77-2261,Aljahra,Member,Female,Health and beauty,65.31,7,22.8585,480.0285,30-Mar-22,18:02,Knet
782-95-9291,Hawally,Member,Male,Food and beverages,92.29,5,23.0725,484.5225,29-Mar-22,15:55,Credit card
142-63-6033,Farwaniya,Normal,Male,Home and lifestyle,92.36,5,23.09,484.89,29-Mar-22,19:17,Credit card
122-61-9553,Aljahra,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,31-Mar-22,19:33,Knet
318-68-5053,Farwaniya,Normal,Female,Health and beauty,76.99,6,23.097,485.037,25-Mar-22,17:55,Knet
607-76-6216,Aljahra,Member,Female,Health and beauty,92.49,5,23.1225,485.5725,26-Mar-22,11:00,Knet
114-35-5271,Farwaniya,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,25-Mar-22,10:00,Knet
325-90-8763,Aljahra,Member,Female,Electronic accessories,46.57,10,23.285,488.985,01-Mar-22,13:58,Knet
239-10-7476,Hawally,Normal,Female,Home and lifestyle,77.95,6,23.385,491.085,18-Mar-22,16:37,Credit card
871-79-8483,Farwaniya,Normal,Male,Health and beauty,94.13,5,23.5325,494.1825,31-Mar-22,19:39,Credit card
474-33-8305,Aljahra,Member,Male,Health and beauty,67.39,7,23.5865,495.3165,06-Mar-22,12:01,Knet
372-62-5264,Aljahra,Normal,Female,Food and beverages,52.6,9,23.67,497.07,06-Mar-22,01:12,Knet
201-63-8275,Aljahra,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,27-Mar-22,16:50,Knet
532-59-7201,Farwaniya,Member,Male,Sports and travel,79.93,6,23.979,503.559,01-Mar-22,14:04,Knet
160-22-2687,Hawally,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,05-Mar-22,16:04,Knet
626-43-7888,Aljahra,Normal,Female,Health and beauty,60.41,8,24.164,507.444,26-Mar-22,12:23,Credit card
667-23-5919,Hawally,Member,Female,Health and beauty,96.7,5,24.175,507.675,23-Mar-22,12:52,Credit card
786-94-2700,Hawally,Member,Male,Food and beverages,80.62,6,24.186,507.906,30-Mar-22,20:18,Knet
416-13-5917,Aljahra,Normal,Female,Food and beverages,97.03,5,24.2575,509.4075,30-Mar-22,00:00,Knet
689-05-1884,Hawally,Member,Male,Health and beauty,48.63,10,24.315,510.615,04-Mar-22,12:44,Knet
394-41-0748,Aljahra,Member,Female,Health and beauty,54.07,9,24.3315,510.9615,24-Mar-22,14:55,Knet
105-31-1824,Hawally,Member,Male,Sports and travel,69.52,7,24.332,510.972,08-Mar-22,15:10,Knet
616-87-0016,Farwaniya,Normal,Male,Health and beauty,95.54,5,33.439,511.139,24-Mar-22,14:36,Credit card
483-71-1164,Aljahra,Normal,Female,Health and beauty,81.3,6,24.39,512.19,25-Mar-22,16:43,Credit card
582-52-8065,Farwaniya,Normal,Female,Health and beauty,54.31,9,24.4395,513.2295,29-Mar-22,18:04,Knet
624-01-8356,Farwaniya,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,29-Mar-22,10:44,Knet
534-01-4457,Hawally,Normal,Male,Food and beverages,81.71,6,24.513,514.773,01-Mar-22,14:36,Knet
718-57-9773,Aljahra,Normal,Female,Sports and travel,49.33,10,24.665,517.965,30-Mar-22,01:25,Knet
347-34-2234,Farwaniya,Member,Female,Sports and travel,55.07,9,24.7815,520.4115,30-Mar-22,13:40,Knet
552-44-5977,Farwaniya,Member,Female,Health and beauty,62,8,24.8,520.8,26-Mar-22,06:00,Credit card
733-01-9107,Farwaniya,Normal,Male,Home and lifestyle,82.7,6,24.81,521.01,01-Mar-22,18:14,Credit card
868-52-7573,Farwaniya,Normal,Female,Food and beverages,99.69,5,24.9225,523.3725,30-Mar-22,12:09,Knet
815-11-1168,Hawally,Member,Male,Food and beverages,99.78,5,24.945,523.845,10-Mar-22,19:09,Knet
451-28-5717,Aljahra,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,01-Mar-22,11:23,Knet
857-16-3520,Hawally,Member,Female,Health and beauty,71.46,7,25.011,525.231,30-Mar-22,16:06,Knet
186-79-9562,Aljahra,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,31-Mar-22,14:06,Knet
767-05-1286,Aljahra,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,05-Mar-22,12:10,Credit card
365-64-0515,Aljahra,Normal,Female,Electronic accessories,46.95,11,11.7375,528.1875,13-Mar-22,21:15,Credit card
862-17-9201,Farwaniya,Normal,Female,Food and beverages,84.05,6,25.215,529.515,30-Mar-22,10:48,Knet
411-77-0180,Hawally,Member,Male,Electronic accessories,72.2,7,25.27,530.67,30-Mar-22,20:14,Knet
721-86-6247,Hawally,Normal,Female,Home and lifestyle,63.42,8,25.368,532.728,01-Mar-22,12:55,Knet
227-78-1148,Farwaniya,Normal,Female,Health and beauty,72.84,7,25.494,535.374,30-Mar-22,12:44,Knet
370-41-7321,Farwaniya,Member,Male,Health and beauty,56.69,9,25.5105,535.7205,01-Mar-22,17:24,Knet
410-67-1709,Hawally,Member,Female,Health and beauty,63.88,8,25.552,536.592,28-Mar-22,17:48,Credit card
336-78-2147,Aljahra,Member,Male,Home and lifestyle,63.91,8,25.564,536.844,01-Mar-22,19:52,Credit card
196-01-2849,Aljahra,Member,Female,Health and beauty,73.38,7,25.683,539.343,05-Mar-22,13:56,Knet
408-26-9866,Aljahra,Normal,Female,Sports and travel,73.98,7,25.893,543.753,30-Mar-22,16:42,Knet
241-72-9525,Farwaniya,Normal,Male,Sports and travel,51.91,10,25.955,545.055,29-Mar-22,12:21,Knet
157-13-5295,Hawally,Member,Male,Health and beauty,51.94,10,25.97,545.37,31-Mar-22,18:24,Knet
404-91-5964,Hawally,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,29-Mar-22,00:22,Knet
154-87-7367,Aljahra,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,31-Mar-22,14:04,Credit card
308-47-4913,Hawally,Member,Female,Sports and travel,52.26,10,26.13,548.73,29-Mar-22,12:45,Credit card
645-44-1170,Hawally,Member,Male,Home and lifestyle,58.07,9,26.1315,548.7615,31-Mar-22,20:07,Knet
210-57-1719,Farwaniya,Normal,Female,Health and beauty,58.24,9,26.208,550.368,30-Mar-22,19:04,Knet
590-83-4591,Farwaniya,Member,Male,Electronic accessories,87.45,6,26.235,550.935,07-Mar-22,14:40,Knet
358-88-9262,Aljahra,Member,Female,Food and beverages,87.48,6,26.244,551.124,01-Mar-22,18:43,Knet
538-22-0304,Aljahra,Normal,Male,Electronic accessories,64.95,8,32.475,552.075,30-Mar-22,18:27,Knet
704-11-6354,Hawally,Member,Male,Home and lifestyle,58.9,9,23.56,553.66,15-Mar-22,11:23,Credit card
541-08-3113,Aljahra,Normal,Male,Food and beverages,65.97,8,26.388,554.148,15-Mar-22,20:29,Credit card
866-70-2814,Farwaniya,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,04-Mar-22,15:04,Knet
438-23-1242,Farwaniya,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,28-Mar-22,10:38,Knet
166-19-2553,Hawally,Member,Male,Sports and travel,89.06,6,26.718,561.078,01-Mar-22,17:26,Knet
725-32-9708,Farwaniya,Member,Female,Health and beauty,68.71,8,13.742,563.422,31-Mar-22,19:01,Knet
873-95-4984,Farwaniya,Member,Female,Health and beauty,76.9,7,26.915,565.215,01-Mar-22,23:00,Knet
862-59-8517,Aljahra,Normal,Female,Food and beverages,90.24,6,27.072,568.512,24-Mar-22,11:17,Credit card
827-44-5872,Farwaniya,Member,Female,Food and beverages,54.36,10,27.18,570.78,30-Mar-22,11:28,Credit card
466-61-5506,Farwaniya,Member,Female,Electronic accessories,90.7,6,27.21,571.41,31-Mar-22,10:52,Knet
878-30-2331,Aljahra,Member,Female,Sports and travel,54.55,10,27.275,572.775,30-Mar-22,11:22,Knet
272-65-1806,Hawally,Normal,Female,Electronic accessories,60.88,9,27.396,575.316,26-Mar-22,17:17,Knet
663-86-9076,Aljahra,Member,Female,Food and beverages,68.54,8,27.416,575.736,02-Mar-22,15:57,Knet
541-48-8554,Hawally,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,04-Mar-22,14:04,Knet
433-08-7822,Aljahra,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,30-Mar-22,19:48,Credit card
802-70-5316,Hawally,Member,Female,Sports and travel,92.13,6,27.639,580.419,05-Mar-22,20:34,Credit card
660-29-7083,Aljahra,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,25-Mar-22,15:01,Knet
241-11-2261,Farwaniya,Normal,Female,Health and beauty,79.86,7,27.951,586.971,01-Mar-22,10:33,Knet
136-08-6195,Hawally,Normal,Female,Home and lifestyle,69.96,8,27.984,587.664,29-Mar-22,17:01,Knet
423-57-2993,Farwaniya,Normal,Male,Sports and travel,93.39,6,28.017,588.357,29-Mar-22,19:18,Knet
588-47-8641,Aljahra,Member,Male,Health and beauty,56.04,10,28.02,588.42,25-Mar-22,19:30,Knet
299-46-1805,Farwaniya,Member,Female,Sports and travel,93.72,6,28.116,590.436,16-Mar-22,16:19,Credit card
386-27-7606,Aljahra,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,31-Mar-22,15:59,Credit card
314-23-4520,Aljahra,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,27-Mar-22,20:44,Knet
339-96-8318,Farwaniya,Member,Male,Health and beauty,81.31,7,28.4585,597.6285,30-Mar-22,19:49,Knet
262-47-2794,Farwaniya,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,22-Mar-22,15:07,Knet
886-77-9084,Aljahra,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,30-Mar-22,01:22,Knet
406-46-7107,Hawally,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,23-Mar-22,11:52,Knet
152-08-9985,Farwaniya,Member,Male,Health and beauty,64.36,9,28.962,608.202,29-Mar-22,12:09,Credit card
575-30-8091,Hawally,Normal,Male,Sports and travel,72.5,8,29,609,30-Mar-22,19:25,Credit card
131-15-8856,Aljahra,Member,Female,Food and beverages,72.52,8,29.008,609.168,01-Mar-22,19:26,Knet
731-59-7531,Farwaniya,Member,Male,Health and beauty,72.57,8,29.028,609.588,25-Mar-22,17:58,Knet
887-42-0517,Aljahra,Normal,Female,Sports and travel,83.14,7,29.099,611.079,01-Mar-22,10:31,Knet
109-28-2512,Farwaniya,Member,Female,Health and beauty,97.61,6,29.283,614.943,01-Mar-22,15:01,Knet
137-63-5492,Aljahra,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,15-Mar-22,14:26,Knet
648-94-3045,Hawally,Normal,Male,Health and beauty,58.95,10,29.475,618.975,01-Mar-22,14:27,Credit card
828-46-6863,Hawally,Member,Male,Food and beverages,98.53,6,29.559,620.739,28-Mar-22,11:22,Credit card
651-88-7328,Hawally,Normal,Female,Health and beauty,65.74,9,29.583,621.243,31-Mar-22,13:55,Knet
125-45-2293,Hawally,Normal,Female,Health and beauty,99.1,6,29.73,624.33,19-Mar-22,11:04,Knet
870-72-4431,Aljahra,Normal,Female,Health and beauty,99.19,6,29.757,624.897,02-Mar-22,14:42,Knet
315-22-5665,Aljahra,Normal,Male,Home and lifestyle,73.56,8,36.78,625.26,08-Mar-22,00:12,Knet
379-17-6588,Aljahra,Normal,Male,Health and beauty,59.61,10,29.805,625.905,27-Mar-22,11:07,Knet
477-24-6490,Farwaniya,Normal,Female,Health and beauty,99.71,6,29.913,628.173,23-Mar-22,16:52,Credit card
667-92-0055,Hawally,Member,Male,Health and beauty,99.83,6,29.949,628.929,01-Mar-22,15:02,Credit card
725-54-0677,Aljahra,Member,Male,Health and beauty,85.6,7,29.96,629.16,15-Mar-22,13:50,Knet
641-62-7288,Farwaniya,Normal,Female,Home and lifestyle,99.92,6,29.976,629.496,30-Mar-22,13:33,Knet
672-51-8681,Aljahra,Member,Female,Electronic accessories,66.65,9,29.9925,629.8425,01-Mar-22,18:19,Knet
759-98-4285,Aljahra,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,26-Mar-22,19:01,Knet
430-53-4718,Farwaniya,Member,Female,Health and beauty,75.37,8,30.148,633.108,28-Mar-22,08:00,Knet
305-18-3552,Farwaniya,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,18-Mar-22,16:19,Credit card
632-32-4574,Farwaniya,Normal,Male,Sports and travel,75.92,8,30.368,637.728,22-Mar-22,14:14,Credit card
452-04-8808,Farwaniya,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,28-Mar-22,15:17,Knet
751-69-0068,Aljahra,Normal,Male,Sports and travel,99.24,6,44.658,640.098,18-Mar-22,19:09,Knet
849-09-3807,Hawally,Member,Female,Health and beauty,88.34,7,30.919,649.299,18-Mar-22,13:28,Knet
796-12-2025,Aljahra,Normal,Male,Health and beauty,62.12,10,31.06,652.26,30-Mar-22,16:19,Knet
189-55-2313,Aljahra,Normal,Female,Health and beauty,62.18,10,31.09,652.89,27-Mar-22,19:01,Knet
836-82-5858,Farwaniya,Member,Male,Health and beauty,69.37,9,31.2165,655.5465,01-Mar-22,19:14,Credit card
868-06-0466,Hawally,Member,Male,Electronic accessories,69.58,9,31.311,657.531,24-Mar-22,19:38,Credit card
394-55-6384,Aljahra,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,01-Mar-22,13:38,Knet
347-72-6115,Farwaniya,Member,Female,Sports and travel,90.74,7,31.759,666.939,30-Mar-22,18:03,Knet
648-83-1321,Hawally,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,01-Mar-22,17:59,Knet
326-78-5178,Aljahra,Member,Male,Food and beverages,91.4,7,31.99,671.79,30-Mar-22,10:19,Knet
149-61-1929,Hawally,Normal,Male,Sports and travel,64.19,10,32.095,673.995,31-Mar-22,14:08,Knet
612-36-5536,Hawally,Member,Male,Food and beverages,80.96,8,32.384,680.064,25-Mar-22,11:12,Credit card
400-89-4171,Aljahra,Normal,Female,Sports and travel,80.97,8,32.388,680.148,28-Mar-22,13:05,Credit card
263-12-5321,Hawally,Member,Male,Electronic accessories,92.6,7,32.41,680.61,26-Mar-22,08:22,Knet
222-42-0244,Farwaniya,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,01-Mar-22,13:53,Knet
457-13-1708,Farwaniya,Member,Male,Health and beauty,65.23,10,32.615,684.915,24-Mar-22,19:07,Knet
668-90-8900,Hawally,Normal,Female,Home and lifestyle,93.69,7,32.7915,688.6215,31-Mar-22,18:44,Knet
845-94-6841,Aljahra,Member,Female,Food and beverages,72.88,9,32.796,688.716,18-Mar-22,10:04,Knet
489-82-1237,Hawally,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,26-Mar-22,09:22,Credit card
670-79-6321,Farwaniya,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,01-Mar-22,15:27,Credit card
430-60-3493,Hawally,Member,Female,Home and lifestyle,94.88,7,33.208,697.368,01-Mar-22,14:38,Knet
188-55-0967,Farwaniya,Member,Male,Health and beauty,66.47,10,33.235,697.935,30-Mar-22,15:01,Knet
743-88-1662,Aljahra,Normal,Male,Sports and travel,95.49,7,33.4215,701.8515,25-Mar-22,18:17,Knet
640-49-2076,Farwaniya,Normal,Male,Sports and travel,83.78,8,33.512,703.752,29-Mar-22,14:49,Knet
287-21-9091,Hawally,Normal,Male,Home and lifestyle,74.67,9,33.6015,705.6315,30-Mar-22,10:55,Knet
443-59-0061,Hawally,Member,Male,Food and beverages,67.45,10,33.725,708.225,24-Mar-22,11:25,Credit card
850-41-9669,Hawally,Normal,Female,Electronic accessories,75.06,9,33.777,709.317,21-Mar-22,13:25,Credit card
831-81-6575,Farwaniya,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,30-Mar-22,14:01,Knet
699-14-3026,Aljahra,Normal,Male,Electronic accessories,85.39,8,34.156,717.276,06-Mar-22,18:30,Knet
587-03-7455,Aljahra,Member,Female,Health and beauty,97.79,7,34.2265,718.7565,31-Mar-22,17:30,Knet
338-65-2210,Aljahra,Member,Female,Health and beauty,68.6,10,34.3,720.3,16-Mar-22,19:57,Knet
898-04-2717,Hawally,Normal,Male,Health and beauty,76.4,9,34.38,721.98,01-Mar-22,17:00,Knet
399-46-5918,Aljahra,Normal,Female,Electronic accessories,85.98,8,34.392,722.232,01-Mar-22,19:01,Credit card
253-12-6086,Hawally,Member,Female,Sports and travel,98.4,7,34.44,723.24,22-Mar-22,12:43,Credit card
139-32-4183,Hawally,Member,Female,Sports and travel,97.48,7,43.866,726.226,21-Mar-22,01:00,Knet
435-13-4908,Hawally,Member,Male,Health and beauty,86.68,8,34.672,728.112,30-Mar-22,18:04,Knet
710-46-4433,Farwaniya,Member,Female,Food and beverages,77.4,9,34.83,731.43,30-Mar-22,14:15,Knet
189-52-0236,Hawally,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,30-Mar-22,12:07,Knet
174-64-0215,Farwaniya,Normal,Male,Sports and travel,69.74,10,34.87,732.27,05-Mar-22,17:49,Knet
183-21-3799,Aljahra,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,01-Mar-22,15:14,Credit card
627-95-3243,Farwaniya,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,24-Mar-22,13:21,Credit card
148-41-7930,Aljahra,Normal,Male,Health and beauty,99.96,7,34.986,734.706,22-Mar-22,02:00,Knet
135-84-8019,Hawally,Normal,Female,Health and beauty,77.93,9,35.0685,736.4385,01-Mar-22,02:00,Knet
149-71-6266,Farwaniya,Member,Male,Sports and travel,78.07,9,35.1315,737.7615,28-Mar-22,12:43,Knet
189-98-2939,Aljahra,Normal,Male,Health and beauty,78.55,9,35.3475,742.2975,31-Mar-22,13:22,Knet
394-30-3170,Farwaniya,Member,Female,Sports and travel,88.43,8,35.372,742.812,24-Mar-22,19:35,Knet
155-45-3814,Aljahra,Member,Female,Electronic accessories,88.55,8,35.42,743.82,30-Mar-22,15:29,Credit card
537-72-0426,Aljahra,Member,Male,Health and beauty,70.99,10,35.495,745.395,27-Mar-22,16:28,Credit card
803-17-8013,Hawally,Member,Female,Home and lifestyle,88.79,8,35.516,745.836,01-Mar-22,17:09,Knet
725-96-3778,Aljahra,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,31-Mar-22,04:00,Knet
635-40-6220,Hawally,Normal,Male,Health and beauty,89.6,8,35.84,752.64,31-Mar-22,11:28,Knet
448-61-3783,Hawally,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,31-Mar-22,16:08,Knet
525-09-8450,Farwaniya,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,27-Mar-22,15:12,Knet
817-48-8732,Hawally,Member,Female,Home and lifestyle,72.35,10,36.175,759.675,01-Mar-22,15:55,Credit card
729-06-2010,Aljahra,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,29-Mar-22,11:18,Credit card
361-59-0574,Farwaniya,Member,Male,Sports and travel,90.53,8,36.212,760.452,31-Mar-22,14:48,Knet
257-73-1380,Aljahra,Member,Male,Sports and travel,82.93,9,16.586,762.956,05-Mar-22,16:51,Knet
237-01-6122,Aljahra,Member,Female,Home and lifestyle,80.79,9,36.3555,763.4655,01-Mar-22,20:31,Knet
742-04-5161,Hawally,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,01-Mar-22,17:24,Knet
804-38-3935,Hawally,Member,Male,Electronic accessories,93.78,8,14.067,764.307,15-Mar-22,07:04,Knet
234-03-4040,Farwaniya,Member,Female,Food and beverages,73.05,10,36.525,767.025,01-Mar-22,12:25,Credit card
197-77-7132,Farwaniya,Member,Male,Electronic accessories,91.56,8,36.624,769.104,16-Mar-22,18:22,Credit card
884-80-6021,Hawally,Member,Female,Electronic accessories,73.47,10,36.735,771.435,04-Mar-22,06:00,Knet
416-17-9926,Hawally,Member,Female,Electronic accessories,74.22,10,37.11,779.31,01-Mar-22,14:42,Knet
243-55-8457,Hawally,Normal,Female,Food and beverages,74.44,10,37.22,781.62,01-Mar-22,11:40,Knet
453-33-6436,Hawally,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,24-Mar-22,10:09,Knet
571-94-0759,Farwaniya,Member,Female,Food and beverages,74.6,10,37.3,783.3,24-Mar-22,20:55,Knet
746-94-0204,Hawally,Normal,Male,Health and beauty,83.24,9,37.458,786.618,26-Mar-22,11:56,Credit card
376-02-8238,Farwaniya,Normal,Male,Home and lifestyle,93.87,8,37.548,788.508,05-Mar-22,18:42,Credit card
605-72-4132,Aljahra,Normal,Female,Food and beverages,94.47,8,37.788,793.548,26-Mar-22,15:12,Knet
305-14-0245,Farwaniya,Member,Female,Home and lifestyle,94.49,8,37.796,793.716,30-Mar-22,19:00,Knet
418-02-5978,Farwaniya,Normal,Female,Health and beauty,84.09,9,37.8405,794.6505,01-Mar-22,10:54,Knet
549-03-9315,Farwaniya,Normal,Male,Health and beauty,94.87,8,37.948,796.908,27-Mar-22,12:58,Knet
593-14-4239,Farwaniya,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,31-Mar-22,19:40,Knet
602-16-6955,Farwaniya,Normal,Female,Sports and travel,76.6,10,38.3,804.3,27-Mar-22,10:00,Credit card
189-40-5216,Aljahra,Normal,Male,Electronic accessories,96.37,8,33.7295,804.6895,23-Mar-22,03:00,Credit card
842-40-8179,Farwaniya,Member,Female,Food and beverages,77.2,10,38.6,810.6,26-Mar-22,10:38,Knet
373-09-4567,Aljahra,Normal,Male,Food and beverages,77.56,10,38.78,814.38,24-Mar-22,01:30,Knet
652-43-6591,Hawally,Normal,Female,Health and beauty,97.29,8,38.916,817.236,29-Mar-22,13:18,Knet
227-07-4446,Aljahra,Member,Female,Electronic accessories,78.13,10,39.065,820.365,30-Mar-22,20:51,Knet
232-11-3025,Hawally,Normal,Male,Sports and travel,78.77,10,39.385,827.085,30-Mar-22,10:04,Knet
228-96-1411,Aljahra,Member,Female,Food and beverages,98.7,8,39.48,829.08,01-Mar-22,20:39,Credit card
735-32-9839,Aljahra,Member,Male,Health and beauty,98.7,8,39.48,829.08,31-Mar-22,10:36,Credit card
286-43-6208,Aljahra,Normal,Female,Food and beverages,87.8,9,39.51,829.71,30-Mar-22,19:08,Knet
457-94-0464,Farwaniya,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,23-Mar-22,20:32,Knet
699-88-1972,Farwaniya,Normal,Female,Health and beauty,99.16,8,39.664,832.944,29-Mar-22,17:47,Knet
533-33-5337,Farwaniya,Normal,Male,Electronic accessories,79.39,10,39.695,833.595,31-Mar-22,20:24,Knet
431-66-2305,Farwaniya,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,31-Mar-22,20:51,Knet
